code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
SDN,276,Sudan,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.2232,1706.8873,1715.8504,1740.6354,1741.1257,1754.4227,1767.2849,1778.8873,,,
SDN,276,Sudan,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47466.2491,47792.8457,48043.8121,48737.7914,48751.5206,49123.8369,49483.9784,49808.845,,,
SDN,276,Sudan,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47466.2491,47792.8457,48043.8121,48737.7914,48751.5206,49123.8369,49483.9784,49808.845,,,
SDN,276,Sudan,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3672,68.6695,68.9907,69.3618,69.8371,70.2788,70.7197,71.1273,,,
SDN,276,Sudan,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7689,0.7769,0.7816,0.8019,0.7956,0.8026,0.8091,0.8148,,,
SDN,276,Sudan,5059,Manure Management,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.2808,1922.7447,1931.7392,1942.1301,1955.4374,1967.8063,1980.1511,1991.5647,,,
SDN,276,Sudan,5059,Manure Management,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.7617,205.866,207.1248,212.5033,210.8277,212.6818,214.4026,215.9162,,,
SDN,276,Sudan,5059,Manure Management,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.0425,2128.6106,2138.8641,2154.6333,2166.2651,2180.4881,2194.5538,2207.481,,,
SDN,276,Sudan,5060,Rice Cultivation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0584,1.0587,2.1865,1.0584,0.9996,1.6464,1.5918,1.6156,,,
