code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9529,0.9533,0.9535,0.9528,0.9528,0.9527,0.9534,0.9535,0.9547,0.9549,0.9557,0.9555,0.9638,0.9641,1.0297,1.0295,1.0969,1.0977,1.1318,1.1351,1.1582,1.191,1.2142,1.2373,1.2593,,1.41,1.9384
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,0.0268,,,,,,,,,,,,,,,,,,,,,,
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6823,26.6916,26.6966,26.6773,26.6781,26.6756,26.6958,26.6966,26.7327,26.7361,26.7596,26.7537,26.9875,26.9951,28.8316,28.8274,30.7142,30.7352,31.6893,31.7834,32.4301,33.3474,33.9968,34.6449,35.2597,,39.4813,54.2749
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,0.7515,,,,,,,,,,,,,,,,,,,,,,
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6823,26.6916,26.6966,26.6773,26.6781,26.6756,26.6958,26.6966,26.7327,26.7361,26.7596,26.7537,26.9875,26.9951,28.8316,28.8274,30.7142,30.7352,31.6893,31.7834,32.4301,33.3474,33.9968,34.6449,35.2597,,39.4813,54.2749
FSM,145,Micronesia (Federated States of),5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,0.7515,,,,,,,,,,,,,,,,,,,,,,
FSM,145,Micronesia (Federated States of),5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5417,0.542,0.5422,0.5415,0.5415,0.5414,0.5421,0.5422,0.5434,0.5435,0.5443,0.5441,0.5589,0.5591,0.566,0.5658,0.6,0.6008,0.6177,0.6209,0.6276,0.6393,0.6481,0.657,0.6648,,0.8169,1.0457
FSM,145,Micronesia (Federated States of),5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.007,0.007,0.0072,0.0072,0.0076,0.0076,0.0078,0.0078,0.0079,0.0081,0.0082,0.0083,0.0084,,0.0102,0.0136
FSM,145,Micronesia (Federated States of),5059,Manure Management,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1664,15.1753,15.1802,15.1615,15.1623,15.1599,15.1794,15.1802,15.2151,15.2184,15.2411,15.2354,15.6479,15.6552,15.8482,15.8413,16.8014,16.8228,17.2969,17.3862,17.5731,17.8997,18.1479,18.3959,18.6133,,22.8736,29.2786
FSM,145,Micronesia (Federated States of),5059,Manure Management,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8194,1.8237,1.8236,1.8242,1.8242,1.8243,1.8236,1.8236,1.8224,1.8226,1.8218,1.822,1.8651,1.8616,1.9091,1.9049,2.0174,2.0181,2.0752,2.0702,2.097,2.1344,2.1702,2.2017,2.2343,,2.7109,3.6127
FSM,145,Micronesia (Federated States of),5059,Manure Management,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9858,16.9991,17.0038,16.9858,16.9865,16.9842,17.003,17.0038,17.0375,17.041,17.0629,17.0574,17.513,17.5168,17.7573,17.7462,18.8188,18.8409,19.3721,19.4564,19.6701,20.0341,20.3181,20.5976,20.8477,,25.5845,32.8913
FSM,145,Micronesia (Federated States of),5060,Rice Cultivation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0188,0.0188,0.019,0.0193,0.0195,0.0197,0.0202,0.0204,0.0207,0.0207,0.0207,0.0207,0.0211,0.0209,0.0211,0.0214,0.0218,0.0211,0.0223,0.023,0.0226,0.0228,0.023,0.0233,0.0233,,0.0219,0.0216
FSM,145,Micronesia (Federated States of),5060,Rice Cultivation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5262,0.5262,0.5328,0.5394,0.546,0.5525,0.5657,0.5723,0.5788,0.5788,0.5788,0.5788,0.592,0.5854,0.592,0.5986,0.6117,0.592,0.6249,0.6446,0.6315,0.638,0.6446,0.6512,0.6512,,0.6123,0.6053
FSM,145,Micronesia (Federated States of),5060,Rice Cultivation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5262,0.5262,0.5328,0.5394,0.546,0.5525,0.5657,0.5723,0.5788,0.5788,0.5788,0.5788,0.592,0.5854,0.592,0.5986,0.6117,0.592,0.6249,0.6446,0.6315,0.638,0.6446,0.6512,0.6512,,0.6123,0.6053
